,tuple,relevance,flesch_reading_ease,bigram_entropy,is_general,distinct_3,toxicity,Q_A_eval
1293,"['How does it form a plane curve?', 'The equations $$\\(x = f(t)\\)$$ and $$\\(y = g(t)\\)$$ are the parametric equations.']",9.25519585609436,9.618,5.045301086491794,0.0,6.0,0.011058134,0.5
1294,"[""What are some things we'll study in this chapter?"", 'In many cases, we may have a pair of parametric equations but find that it is simpler to draw a curve if the equation involves only two variables, such as $$\\(x\\)$$ and $$\\(y.\\)$$ Eliminating the parameter is a method that may make graphing some curves easier.']",8.783724308013916,7.828,6.063716987127794,0.0,9.0,0.017718147,0.0
1295,"['What is this chapter about?', 'However, if we are concerned with the mapping of the equation according to time, then it will be necessary to indicate the orientation of the curve as well.']",8.815244436264038,6.319,5.234120167580195,0.0,4.0,0.022610499,0.5
1296,"[""Are there other things we'll learn?"", 'There are various methods for eliminating the parameter $$\\(t\\)$$ from a set of parametric equations; not every method works for every type of equation.']",8.944403529167175,6.470999999999999,5.379753126795121,0.0,6.0,0.0154562555,0.5
1297,"['What are the different methods?', 'Here we will review the methods for the most common types of equations.']",8.623583912849426,7.926,4.459431618637297,0.0,4.0,0.012314741,1.0
1298,"['What happens when you eliminate the parameter?', 'For polynomial, exponential, or logarithmic equations expressed as two parametric equations, we choose the equation that is most easily manipulated and solve for $$\\(t.\\)$$']",8.643163442611694,3.036,5.413977073182752,0.0,6.0,0.023317585,1.0
1299,"['What do you solve for?', 'We substitute the resulting expression for $$\\(t\\)$$into the second equation.']",8.721814751625061,6.386,4.680813428089395,0.0,4.0,0.022728346,0.5
1300,"['What do you find?', 'This gives one equation in $$\\(x\\)$$ and $$\\(y.\\)$$']",9.016084671020508,10.0,4.375222374437916,0.0,3.0,0.015204934,0.5
1301,"['What is Eliminating the Parameter from Trigonometric Equations?', 'Eliminating the parameter from trigonometric equations is a straightforward substitution.']",9.671377539634705,0.312,4.368522527728206,0.0,7.0,0.016712861,1.0
1302,"['What can you use as a substitution?', 'We can use a few of the familiar trigonometric identities and the Pythagorean Theorem.']",9.4164377450943,6.082,4.643856189774724,0.0,6.0,0.017718147,0.5
1303,"['What is that?', 'When we are given a set of parametric equations and need to find an equivalent Cartesian equation, we are essentially “eliminating the parameter.”']",9.332097172737122,4.982,4.983788058752394,0.0,2.0,0.02035702,0.0
1304,"['What else is included in that sentence?', 'However, there are various methods we can use to rewrite a set of parametric equations as a Cartesian equation.']",8.339558243751526,6.6739999999999995,4.954196310386876,0.0,6.0,0.0131943645,0.0
1305,"['What is the most common method?', 'The simplest method is to set one equation equal to the parameter, such as $$\\(x(t) = t.\\)$$']",6.190333962440491,8.568999999999999,5.1553993115748975,0.0,5.0,0.01225191,0.5
1306,"['Can I ask more about this method?', 'In this case, $$\\(y(t)\\)$$ can be any expression.']",9.382782578468323,10.0,4.889680181354619,0.0,6.0,0.012943043,0.5
1307,"['What else is included in this paragraph?', 'For example, consider the following pair of equations.']",9.24074113368988,5.54,4.321928094887362,0.0,6.0,0.01608456,1.0
1308,"['What is going on with this problem?', 'Rewriting this set of parametric equations is a matter of substituting $$\\(x\\)$$ for $$\\(t.\\)$$']",7.765847444534302,6.928,4.8795064608120065,0.0,6.0,0.02107848,0.5
1309,"['What is the result?', 'Thus, the Cartesian equation is $$\\(y = x^{2} - 3.\\)$$']",9.12394106388092,9.077,4.735926350629033,0.0,3.0,0.010806813,1.0
1310,"['What was the main idea of the article?', 'Although we have just shown that there is only one way to interpret a set of parametric equations as a rectangular equation, there are multiple ways to interpret a rectangular equation as a set of parametric equations.']",8.491114974021912,5.71,5.283856189774724,0.0,7.0,0.012943043,0.0
1311,"['Was there any other important information I should know?', 'Any strategy we may use to find the parametric equations is valid if it produces equivalency.']",9.338414072990417,5.879,4.857980995127571,0.0,8.0,0.013634177,1.0
1312,"['What does equivalency mean?', 'In other words, if we choose an expression to represent $$\\(x,\\)$$ and then substitute it into the $$\\(y\\)$$ equation, and it produces the same graph over the same domain as the rectangular equation, then the set of parametric equations is valid.']",8.24409544467926,5.71,5.822756958897399,0.0,3.0,0.008921904,0.0
1313,"['Did you cover any other important facts?', 'If the domain becomes restricted in the set of parametric equations, and the function does not allow the same values for $$\\(x\\)$$ as the domain of the rectangular equation, then the graphs will be different.']",8.256773352622986,5.862,5.708632440797388,0.0,6.0,0.015267765,0.0
1314,"['What is the situation?', 'It is the bottom of the ninth inning, with two outs and two men on base.']",9.346292614936829,8.671,4.563856189774724,0.0,3.0,0.012566062,0.0
1315,"['What are they doing?', 'The home team is losing by two runs.']",9.668726921081543,9.923,4.0,0.0,3.0,0.016838523,0.0
1316,"['What happens?', 'The batter swings and hits the baseball at 140 feet per second and at an angle of approximately $$\\(45{^\\circ}\\)$$ to the horizontal.']",6.918119192123413,5.558,5.234120167580195,0.0,1.0,0.024378212,0.0
1317,"['What is the result?', 'The outcome may depend partly on other factors (for example, the wind), but mathematicians can model the path of a projectile and predict approximately how far it will travel using parametric equations.']",8.439857959747314,4.475,5.459431618637298,0.0,3.0,0.010806813,0.0
1318,"['How is that done?', 'In this section, we’ll discuss parametric equations and some common applications, such as projectile motion problems.']",8.493952751159668,5.287,4.807354922057605,0.0,3.0,0.012943043,0.0
1319,"['Why did you select this title?', 'In lieu of a graphing calculator or a computer graphing program, plotting points to represent the graph of an equation is the standard method.']",8.793196678161621,6.470999999999999,5.129283016944966,0.0,5.0,0.02873857,1.0
1320,"['Is this method efficient?', 'As long as we are careful in calculating the values, point-plotting is highly dependable.']",8.898453116416931,5.388,4.523561956057013,0.0,3.0,0.013571346,1.0
1321,"['What are the equations?', 'Construct a table with three columns: $$\\(t,x(t),\\text{and}\\mspace{9mu} y(t).\\)$$ Evaluate $$\\(x\\)$$  and $$\\(y\\)$$  for values of $$\\(t\\)$$  over the interval for which the functions are defined.']",8.335918188095093,7.009,5.637492001110322,0.0,3.0,0.011749268,0.5
1322,"['Can you tell me how to do this?', 'Plot the resulting pairs $$\\(\\left( {x,y} \\right).\\)$$']",8.942598700523376,10.0,4.937499999999999,0.0,7.0,0.017089844,1.0
1323,"['What kind of applications do parametric equations have?', 'Many of the advantages of parametric equations become obvious when applied to solving real-world problems.']",9.548487067222595,4.288,4.680813428089395,0.0,7.0,0.009361716,1.0
1324,"['Is there anything else that you learned in this section that was interesting?', ""Although rectangular equations in x and y give an overall picture of an object's path, they do not reveal the position of an object at a specific time.""]",8.706297874450684,5.913,5.469482468698914,0.0,12.0,0.059727192,0.5
1325,"['What time are they revealing?', 'Parametric equations, however, illustrate how the values of x and y change depending on t, as the location of a moving object at a particular time.']",6.331949830055237,5.574,5.247927513443587,0.0,4.0,0.01646154,0.0
1326,"['What are some examples of applications?', 'A common application of parametric equations is solving problems involving projectile motion.']",9.214920997619629,2.004,4.459431618637297,0.0,5.0,0.008419261,1.0
1327,"['What is projectile motion?', 'In this type of motion, an object is propelled forward in an upward direction forming an angle of $$\\(\\theta\\)$$  to the horizontal, with an initial speed of $$\\(v_{0},\\)$$ and at a height $$\\(h\\)$$  above the horizontal.']",7.686111330986023,5.964,5.700835591569848,0.0,3.0,0.045625936,0.5
1328,"['what is the relationship among the three sides of a right-angled triangle according to the Py', 'where $$\\(g\\)$$ accounts for the effects of gravity and $$\\(h\\)$$  is the initial height of the object.']",8.567501306533813,4.644,5.323856189774725,0.0,14.0,0.01834645,0.5
1329,"['does this information need to be adapted for metric units?', 'Depending on the units involved in the problem, use $$\\(g = 32\\;\\text{ft}\\text{/}\\text{s}^{2}\\)$$ or $$\\(g = 9.8\\;\\text{m}\\text{/}\\text{s}^{2}.\\)$$']",8.988258242607117,5.93,5.578055907333279,0.0,9.0,0.011435116,1.0
1330,"['what are the results of this pythagorean triangle?', 'The equation for $$\\(x\\)$$ gives horizontal distance, and the equation for $$\\(y\\)$$  gives the vertical distance.']",9.332668781280518,6.776000000000001,4.96114847563233,0.0,7.0,0.050078966,0.5
1331,"['What is the question?', 'The horizontal distance is given by $$\\(x = \\left( {v_{0}\\cos\\;\\theta} \\right)t.\\)$$ Substitute the initial speed of the object for $$\\(v_{0}.\\)$$']",4.5728760957717896,7.212000000000001,5.450212064914746,0.0,3.0,0.009613037,0.0
1332,"['What else should I know about the problem?', 'The expression $$\\(\\cos\\;\\theta\\)$$ indicates the angle at which the object is propelled.']",9.012778997421265,6.979000000000001,4.983788058752394,0.0,7.0,0.015707577,0.0
1333,"['How do I calculate that?', 'Substitute that angle in degrees for $$\\(\\cos\\;\\theta.\\)$$']",8.441972732543945,6.539,4.501629167387825,0.0,4.0,0.011874928,0.5
1334,"['Why does that matter?', 'The vertical distance is given by the formula $$\\(y = - \\frac{1}{2}gt^{']",-0.9218156337738037,7.2829999999999995,4.954196310386876,0.0,3.0,0.016838523,0.0
1335,"['What is the formula for the vertical distance?', '2} + \\left( {v_{0}\\sin\\;\\theta} \\right)t + h.\\)$$']",9.29036557674408,8.18,5.044394119358453,0.0,7.0,0.011497946,0.0
1336,"['What else do I need to know?', 'The term $$\\(- \\frac{1}{2}gt^{2}\\)$$ represents the effect of gravity.']",9.288356900215149,8.924,5.090032776601481,0.0,6.0,0.017089844,0.0
1337,"['How is that calculated?', 'Depending on units involved, use $$\\(g = 32\\;\\text{ft/s}^{2}\\)$$ or $$\\(g = 9.8\\;\\text{m/s}^{2}.\\)$$ Again, substitute the initial speed for $$\\(v_{0},\\)$$ and the height at which the object was propelled for $$\\(h.\\)$$ Proceed by calculating each term to solve for $$\\(t.\\)$$']",6.972001791000366,6.948,5.914118151475064,0.0,3.0,0.011435116,0.0
1338,"['What are the vectors of a plane?', 'An airplane is flying at an airspeed of 200 miles per hour headed on a SE bearing of 140°.']",9.388489127159119,9.212,4.906890595608518,0.0,6.0,0.012503231,0.0
1339,"['How would you calculate the wind speed?', 'A north wind (from north to south) is blowing at 16.2 miles per hour, as shown in Figure 1.']",8.28612208366394,9.648,5.044394119358453,0.0,6.0,0.011058134,0.5
1340,"['What is ground speed?', 'Ground speed refers to the speed of a plane relative to the ground.']",6.900544166564941,10.0,4.297079327540664,0.0,3.0,0.012817383,0.5
1341,"['What is airspeed?', 'Airspeed refers to the speed a plane can travel relative to its surrounding air mass.']",9.149770736694336,7.926,4.459431618637297,0.0,2.0,0.011874928,0.0
1342,"['How are these similar to other triangles?', 'In an earlier section, we used triangles to solve a similar problem involving the movement of boats.']",9.415922164916992,5.0840000000000005,4.857980995127571,0.0,6.0,0.019603057,0.0
1343,"['How does this work?', 'Later in this section, we will find the airplane’s groundspeed and bearing, while investigating another approach to problems of this type.']",8.526039123535156,6.725,5.044394119358453,0.0,3.0,0.014576632,0.0
1344,"['What is the approach?', 'First, however, let’s examine the basics of vectors.']",9.567541480064392,6.539,4.321928094887362,0.0,3.0,0.010743983,0.5
1345,"['What is a vector?', 'A vector is a specific quantity drawn as a line segment with an arrowhead at one end.']",9.01326298713684,7.773999999999999,4.563856189774724,0.0,3.0,0.010743983,0.0
1346,"['What does it have at both ends?', 'It has an initial point, where it begins, and a terminal point, where it ends.']",9.537452459335327,9.415000000000001,4.651084443403434,0.0,6.0,0.014011159,1.0
1347,"['How are they defined?', 'A vector is defined by its magnitude, or the length of the line, and its direction, indicated by an arrowhead at the terminal point.']",9.24640953540802,6.573,5.129283016944966,0.0,3.0,0.010743983,0.5
1348,"['What is a vector?', 'Thus, a vector is a directed line segment.']",9.552478790283203,8.231,3.85216872360328,0.0,3.0,0.010743983,1.0
1349,"['What else is significant about the vector?', 'There are various symbols that distinguish vectors from other quantities:']",9.288159012794495,4.593,4.392317422778759,0.0,6.0,0.013320025,0.5
1350,"['what is the format of your question?', 'Lower case, boldfaced type, with or without an arrow on top such as  v,v,v, u,u,u, w,w,w, v⃗\xa0,v→,v→, u⃗\xa0,w⃗\xa0.u→,w→.u→,w→.']",8.25429618358612,9.111,5.34462862425141,0.0,6.0,0.010743983,1.0
1351,"['what is the citation?', 'Given initial point $$\\(P\\)$$ and terminal point $$\\(Q,\\)$$ a vector can be represented as $$\\(\\overset{\\rightarrow}{PQ}.\\)$$']",7.966712117195129,5.337,5.089392842933067,0.0,3.0,0.011120965,0.0
1352,"['what is the arrowhead on top for?', 'The arrowhead on top is what indicates that it is not just a line, but a directed line segment.']",9.362185001373291,8.366,4.82516405232236,0.0,6.0,0.13908891,1.0
1353,"['what are the two other citations?', 'Given an initial point of $$\\(\\left( {0,0} \\right)\\)$$ and terminal point $$\\(\\left( {a,\\mathbf{b}} \\right),\\)$$ a vector may be represented as $$\\(\\left\\langle {a,\\mathbf{b}} \\right\\rangle.\\)$$']",7.142748832702637,5.676,5.514053335669671,0.0,5.0,0.009864358,0.0
1354,"['Which last symbol in the equation, $( leftlangle a,', 'This last symbol $$\\(\\left\\langle {a,\\mathbf{b}} \\right\\rangle\\)$$  has special significance.']",8.335068821907043,3.7299999999999995,5.090032776601481,0.0,10.0,0.06381883,0.5
1355,"['What does the last symbol stand for?', 'It is called the standard position.']",9.735708236694336,9.026,4.08746284125034,0.0,6.0,0.015267765,1.0
1356,"['What is the standard position?', 'The position vector has an initial point $$\\(\\left( {0,0} \\right)\\)$$ and a terminal point $$\\(\\left( {a,\\mathbf{b}} \\right).\\)$$']",9.02531623840332,6.877,5.273406020681987,0.0,4.0,0.01017851,0.0
